,station_id,Weekend,Hour,Proportion Of Bikes Available,id,name,lat,long,dock_count,city,installation_date
236,46,True,20,0.46987179487179476,46,Washington at Kearney,37.795425,-122.404767,15,San Francisco,8/19/2013
237,46,True,21,0.4801282051282051,46,Washington at Kearney,37.795425,-122.404767,15,San Francisco,8/19/2013
238,46,True,22,0.4724358974358974,46,Washington at Kearney,37.795425,-122.404767,15,San Francisco,8/19/2013
239,46,True,23,0.4724358974358975,46,Washington at Kearney,37.795425,-122.404767,15,San Francisco,8/19/2013
240,47,False,0,0.35777420650863806,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
241,47,False,1,0.35511191772534795,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
242,47,False,2,0.3537003428110508,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
243,47,False,3,0.3528937285743095,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
244,47,False,4,0.3530953821334948,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
245,47,False,5,0.3537003428110508,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
246,47,False,6,0.3522887678967535,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
247,47,False,7,0.3748739665255094,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
248,47,False,8,0.3998790078644889,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
249,47,False,9,0.4958661020367009,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
250,47,False,10,0.5329703569268002,47,Post at Kearney,37.788975,-122.403452,19,San Francisco,8/19/2013
